0,-58.417620709433585
1,-68.01842367241377
2,-52.8885375576975
3,-47.56833378787218
4,9.850567946679636
5,-60.8657916466997
6,-56.38855471084453
7,-56.131415184982714
8,-51.3285678311952
9,-48.842902544627975
10,-66.86064273501995
11,-51.13102153559194
12,-67.29546172393177
13,-78.72770877174135
14,-77.1271659342404
15,-69.83159472646375
16,-52.97819230593882
17,7.607304991113272
18,-60.831980312956574
19,-24.458415991853396
20,-63.56864498567371
21,-58.14072299348767
22,-58.56838020754202
23,9.884677059935026
24,-60.656388511169375
25,-46.172666009607205
26,-66.27080900723975
27,-74.15049012182395
28,-65.60030593367682
29,-47.3947471244929
30,-54.8743787676362
31,-58.96251464874431
32,-65.61639670455811
33,-51.488584110748924
34,-68.80085586486479
35,-52.60834603131292
36,-47.055803343226415
37,-83.5804563905616
38,-69.20407337074349
39,9.857694766454731
40,-79.5473104402642
41,-43.0950897082469
42,-66.85081883751268
43,-53.56588736002547
44,-60.8616621232087
45,-54.03727274398977
46,-49.34492282252168
47,-60.43593299836693
48,-58.44326608833173
49,-66.12582000729908
50,-42.7840105431069
51,-69.72280419432542
52,-52.602889416997485
53,-50.92560904958743
54,-62.59144825601024
55,-73.9761374823407
56,-50.14263568432032
57,-77.73075702072686
58,-66.28156027268949
59,10.485617193501996
60,-55.76336791505051
61,-74.71024966838765
62,-51.17749420064882
63,-65.54937318166724
64,9.852366744938248
65,-54.93192594749608
66,-62.557021476114414
67,-30.782560183594818
68,-52.55085425147465
69,-63.617409731908616
70,-57.62839403572716
71,-59.81775094161035
72,-54.1253913062779
73,-41.286604072302126
74,-51.205047958554864
75,-63.94183161702251
76,-52.7795937339105
77,-50.350991324659425
78,9.85428603434213
79,-61.95843396762209
80,13.56977544215111
81,-59.46814500342
82,-73.09186999565014
83,-66.53738022980377
84,-49.884085653492896
85,-48.876331727532694
86,-52.73913398570928
87,-48.962851680410076
88,-51.63170115910693
89,-67.70439303432676
90,-62.13909816784646
91,-33.395045511979625
92,-43.20430956039594
93,-9.875443228028981
94,-44.06459235147307
95,-52.34157646704923
96,-56.34670622548265
97,-53.84166436897091
98,-5.290927902842586
99,-77.79751603157254
100,9.867255758912432
101,-45.37409023878497
102,-46.32723921786211
103,-59.731505832855674
104,-53.08198499012364
105,-61.024088274715034
106,-63.94152371940696
107,9.856922408116123
108,-52.70803434490681
109,-83.9973056112437
110,-47.306220957064184
111,-52.32502328036762
112,-70.47927480670464
113,-49.801214449913246
114,-49.69636274764656
115,-40.811055724219756
116,-54.82880882896597
117,-41.62712430927147
118,-60.78470817307477
119,-50.26550737368405
120,-31.276459135335895
121,-62.68122335255209
122,-66.85044839621494
123,-44.12938021996894
124,-48.984486770356824
125,-51.78053531113857
126,-61.69573435747776
127,-62.756470598758526
128,-65.29387956618316
129,-62.518449671203264
130,-58.85390602021796
131,-68.64374207166287
132,-66.23473826884907
133,-61.87480182283709
134,-62.76743346807333
135,-55.67765362675108
136,-53.88383542142796
137,-52.54472173979686
138,-45.62325493248062
139,9.890582420956632
140,-64.30755046007101
141,-53.8886832796589
142,-75.38399623537964
143,-55.30051314688262
144,-74.51185326274879
145,-79.91878186005418
146,-58.018016027001266
147,-58.51565662631061
148,-44.55824586962073
149,-52.786666516187346
150,-50.71122995109588
151,-43.34506904189775
152,-49.46551456994535
153,-69.04134036607061
154,-54.21555833597823
155,9.87899714930135
156,-51.21283183208174
157,-54.80349955071253
158,-26.227730077852765
159,-48.880752051075945
160,-25.142651282768995
161,-54.538047380811086
162,-55.120628362469716
163,-59.46945568922573
164,-58.489084832362614
165,-41.847909273835135
166,-59.17791967063736
167,9.87104286792432
168,-57.856226071798886
169,9.86533730728544
170,-58.49471500049561
171,-56.8880908949135
172,-73.74693351276693
173,-51.3164435797588
174,-66.90629290522968
175,-42.71024513046371
176,-70.14310713600051
177,-51.51254468225565
178,-41.44521871557577
179,-46.84503791350036
180,-49.49273850853703
181,-50.286536521958716
182,-51.21852753770252
183,-64.46778308468184
184,9.865247714909183
185,-49.50559654642125
186,-60.0063627290446
187,-58.89322068363466
188,-51.5906038557197
189,-42.27347791695511
190,-61.24874784927709
191,-63.74824473619839
192,-53.95997278640485
193,-66.25393332640174
194,-52.204592005085395
195,-48.14809840457334
196,-65.94245057847782
197,-72.95489423127411
198,-45.302056189589024
199,-49.505951951220965
200,-62.464111147757684
201,-67.95594440944605
202,-53.353697598760625
203,-55.62907931455117
204,-51.286726288782816
205,-45.44725209680327
206,-51.0031920290634
207,-65.58562261089612
208,-50.2713469443135
209,-43.36986679517855
210,-72.35128672806815
211,-64.80162370520456
212,-62.54663803710948
213,-6.654834530959675
214,-44.829064769028406
215,-53.628294548098836
216,-47.6534934358751
217,-65.22343834335345
218,-41.7079459195316
219,-73.65819572612939
220,-58.92551188130844
221,-60.34737352531115
222,-47.99165957996042
223,-49.41415513096746
224,9.861193940880433
225,-56.22907681943441
226,-54.65755480594242
227,-66.38510069515287
228,-66.82556732422059
229,-69.86889825446013
230,-41.319860980754946
231,9.87568451266091
232,-56.4757006265659
233,-41.07518353724331
234,-68.63423650592786
235,-53.125859807433066
236,-45.73425227103509
237,-64.38249651162874
238,-64.65711932491236
239,-78.48592442186273
240,-42.7192623204666
241,9.86522346764797
242,-59.801917068050884
243,-62.04263527535741
244,-67.91300639590445
245,-69.06070759444589
246,-50.3010876379325
247,-54.320732567203976
248,-71.72755875921925
249,-59.0458242167727
250,7.806790443845542
251,-79.16344806779622
252,-62.821132587065456
253,-63.48136807368623
254,-64.64730273069907
255,9.854451939266626
256,-47.99264453849461
257,-46.68774361311706
258,-44.67917636289338
